Postal Code,Project Name,Planning Region,Planning Area,Market segment,Property Type,Postal District,Tenure Group,Latitude,Longitude,MRT Distance (km),School Distance (km),Top School Distance (km),Top School 1km,Top School 2km
249047,DORMER PARK,Central Region,Tanglin,CCR,Condominium,10,Freehold,1.294295535291358,103.8214311532101,0.7356,0.758,0.758,1.0,1.0
228070,LE WILKIE,Central Region,Rochor,CCR,Apartment,9,Freehold,1.302845307203864,103.8479030608121,0.4573,2.302,2.302,0.0,0.0
679045,THE DAIRY FARM,West Region,Bukit Panjang,OCR,Condominium,23,Freehold,1.36602080301447,103.7698049475062,0.4802,1.5674,5.3257,0.0,0.0
769308,THE COMMODORE,North Region,Sembawang,OCR,Condominium,27,99-yr,1.441886885588351,103.8278246259935,0.2613,0.3867,8.2329,0.0,0.0
549555,THE FLORENTINE,North East Region,Hougang,OCR,Apartment,19,Other,1.366358543005546,103.8858150916945,0.7017,0.4419,0.9273,1.0,1.0
129204,FABER CREST,West Region,Clementi,OCR,Condominium,5,99-yr,1.322724816708496,103.7584590478155,1.1217,1.2393,1.2393,0.0,1.0
457401,VILLA MARINA,East Region,Bedok,OCR,Condominium,15,99-yr,1.310805758147122,103.9272163279939,1.4968,1.1381,2.1502,0.0,0.0
669614,HILLINGTON GREEN,West Region,Bukit Batok,OCR,Condominium,23,999-yr,1.359820077684223,103.7649802143911,0.3958,2.11,4.6522,0.0,0.0
598749,PARC PALAIS,West Region,Bukit Batok,OCR,Condominium,21,Freehold,1.356980857626526,103.7659505896691,0.6278,2.3723,4.3291,0.0,0.0
768121,THE MILTONIA RESIDENCES,North Region,Yishun,OCR,Condominium,27,99-yr,1.417056602732268,103.848895727973,1.7696,1.5237,5.013,0.0,0.0
259811,BALMORAL GATE,Central Region,Tanglin,CCR,Condominium,10,Freehold,1.317114985577519,103.8343509715969,0.5101,0.1184,0.1184,1.0,1.0
589662,FLORIDIAN,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.333387193987648,103.7862667799878,0.43,2.1662,2.1662,0.0,0.0
169661,RIVER PLACE,Central Region,Singapore River,RCR,Condominium,3,99-yr,1.290242596151508,103.8413850897242,0.3714,1.5063,1.5063,0.0,1.0
398081,THE WATERINA,Central Region,Geylang,RCR,Apartment,14,Freehold,1.313235873855471,103.8906176645763,0.6035,0.6474,0.9962,1.0,1.0
118167,KENT RIDGE HILL RESIDENCES,Central Region,Queenstown,RCR,Apartment,5,99-yr,1.280945771832335,103.7898660977203,0.5564,1.9792,2.1291,0.0,0.0
768073,1 CANBERRA,North Region,Yishun,OCR,Executive Condominium,27,99-yr,1.437617420245307,103.8292712206606,0.6015,0.7063,7.7317,0.0,0.0
789094,BULLION PARK,North East Region,Ang Mo Kio,OCR,Condominium,26,Freehold,1.390736240304626,103.8370366934676,0.772,0.6907,2.7005,0.0,0.0
248360,VALLEY PARK,Central Region,Tanglin,CCR,Condominium,10,999-yr,1.293906356748101,103.8286752706574,0.8786,0.1506,0.1506,1.0,1.0
229784,THE PEAK @ CAIRNHILL I,Central Region,Newton,CCR,Apartment,9,Freehold,1.308192732757484,103.8383742232275,0.6488,1.2065,1.2065,0.0,1.0
308092,MULBERRY TREE,Central Region,Novena,CCR,Apartment,11,Freehold,1.318184399139074,103.8463942200285,0.3797,1.3934,1.3934,0.0,1.0
249078,38 JERVOIS,Central Region,Tanglin,CCR,Apartment,10,Freehold,1.294094464980632,103.8227155548514,0.8293,0.614,0.614,1.0,1.0
259854,PINEWOOD GARDENS,Central Region,Tanglin,CCR,Condominium,10,Freehold,1.315467982280475,103.8300817734579,0.6869,0.5094,0.5094,1.0,1.0
168875,AVENUE SOUTH RESIDENCE,Central Region,Bukit Merah,RCR,Apartment,3,99-yr,1.276368602781091,103.8294778006721,0.594,1.488,1.8228,0.0,1.0
424376,GALLERY 8,Central Region,Marine Parade,RCR,Apartment,15,Freehold,1.311784985840827,103.9060348542815,0.9421,0.5092,0.7728,1.0,1.0
518206,LIVIA,East Region,Pasir Ris,OCR,Condominium,18,99-yr,1.37307907959146,103.9426540134884,0.7366,0.7588,2.2863,0.0,0.0
737791,PARC ROSEWOOD,North Region,Woodlands,OCR,Condominium,25,99-yr,1.427939364142925,103.7862183249478,0.9239,1.2039,9.5679,0.0,0.0
519494,EASTVALE,East Region,Pasir Ris,OCR,Executive Condominium,18,99-yr,1.374438280699084,103.9532110434593,0.4638,0.4664,2.6408,0.0,0.0
528609,THE TAMPINES TRILLIANT,East Region,Tampines,OCR,Executive Condominium,18,99-yr,1.359616059470994,103.9401912154616,0.8921,0.1441,0.89,1.0,1.0
544918,KOVAN RESIDENCES,North East Region,Hougang,OCR,Condominium,19,99-yr,1.361078083051369,103.8852514023897,0.1234,0.8438,1.0803,0.0,1.0
466190,KEW GREEN,East Region,Bedok,OCR,Condominium,16,99-yr,1.319069252172415,103.9508448684463,1.032,0.8803,3.3339,0.0,0.0
659776,ALTURA,West Region,Bukit Batok,OCR,Executive Condominium,23,99-yr,1.359784768220909,103.7425306983716,1.0376,1.0472,3.4671,0.0,0.0
468704,LANDBAY CONDOMINIUM,East Region,Bedok,OCR,Condominium,16,Freehold,1.312766535460119,103.935977711369,1.4139,0.661,2.7316,0.0,0.0
534206,RIO VISTA,North East Region,Hougang,OCR,Condominium,19,99-yr,1.372837411650143,103.9008405427569,0.9488,0.9339,1.1381,0.0,1.0
548178,VIBES @ KOVAN,North East Region,Hougang,OCR,Apartment,19,Freehold,1.354825114734672,103.8776031758135,0.7324,0.3716,1.0021,0.0,1.0
539789,THE QUINN,North East Region,Serangoon,OCR,Apartment,19,Freehold,1.344000706589289,103.8732236872432,0.5728,0.0812,0.3089,1.0,1.0
548189,KOVAN MELODY,North East Region,Hougang,OCR,Condominium,19,99-yr,1.359556729310957,103.8830269616062,0.2989,0.5531,1.3766,0.0,1.0
789095,BULLION PARK,North East Region,Ang Mo Kio,OCR,Condominium,26,Freehold,1.390766744127295,103.8365751199514,0.7608,0.721,2.7363,0.0,0.0
546687,NOUVELLE PARK,North East Region,Hougang,OCR,Condominium,19,Freehold,1.366872090822036,103.8772768956145,1.2025,0.8647,0.8647,1.0,1.0
738090,WOODSVALE,North Region,Woodlands,OCR,Executive Condominium,25,99-yr,1.444269424895536,103.80467163465,0.5787,1.122,9.6327,0.0,0.0
469992,COSTA DEL SOL,East Region,Bedok,OCR,Condominium,16,99-yr,1.311658550654443,103.9402812610484,1.7856,1.0184,3.0722,0.0,0.0
428960,POSHGROVE EAST,East Region,Bedok,OCR,Condominium,15,Freehold,1.308813388283798,103.9098575373996,1.4023,0.4075,0.4075,1.0,1.0
518135,D'NEST,East Region,Pasir Ris,OCR,Condominium,18,99-yr,1.368646174491641,103.9451315457135,0.6718,0.6488,1.7934,0.0,1.0
229630,WATERSCAPE AT CAVENAGH,Central Region,Newton,CCR,Apartment,9,Freehold,1.304407506350115,103.8405994171206,0.4908,1.6929,1.6929,0.0,1.0
168874,AVENUE SOUTH RESIDENCE,Central Region,Bukit Merah,RCR,Apartment,3,99-yr,1.276048396263783,103.8293638154395,0.5639,1.4615,1.8572,0.0,1.0
348230,SENNETT RESIDENCE,Central Region,Toa Payoh,RCR,Condominium,13,99-yr,1.331256592836661,103.8696198678003,0.0491,1.1746,1.1746,0.0,1.0
117686,BUONA LODGE,Central Region,Queenstown,RCR,Condominium,5,Freehold,1.281686596072723,103.7867231379857,0.5451,2.0906,2.4245,0.0,0.0
596730,HIGHGATE,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.341838594057799,103.7662926417019,1.0546,1.8924,2.6478,0.0,0.0
589474,GARDENVISTA,Central Region,Bukit Timah,RCR,Condominium,21,999-yr,1.33856345031166,103.7796796974487,0.5047,2.5611,2.5611,0.0,0.0
266219,LEEDON RESIDENCE,Central Region,Bukit Timah,CCR,Condominium,10,Freehold,1.314248415808535,103.802131366017,0.6809,0.2031,0.2031,1.0,1.0
328008,ST MICHAEL REGENCY,Central Region,Kallang,RCR,Apartment,12,Freehold,1.327919554216534,103.8638463238192,0.7274,0.7883,1.7609,0.0,1.0
319772,OLEANDER TOWERS,Central Region,Toa Payoh,RCR,Apartment,12,99-yr,1.333184474106154,103.8443417165372,0.3565,0.1861,0.1861,1.0,1.0
587967,SOUTHAVEN II,West Region,Bukit Panjang,OCR,Condominium,21,999-yr,1.34612636607464,103.7734718062929,0.5824,2.7115,3.1583,0.0,0.0
544740,RIVERSOUND RESIDENCE,North East Region,Sengkang,OCR,Condominium,19,99-yr,1.38111588058644,103.9021058867228,1.0502,0.5674,0.5674,1.0,1.0
768860,THE CANOPY,North Region,Yishun,OCR,Executive Condominium,27,99-yr,1.42447841873136,103.8479621178294,1.5418,0.7885,5.7911,0.0,0.0
428104,D' CASTILIA,Central Region,Geylang,RCR,Apartment,15,Freehold,1.312974209167565,103.9032531945966,0.7568,0.5093,1.0392,0.0,1.0
544603,OLA,North East Region,Sengkang,OCR,Executive Condominium,19,99-yr,1.397104010662657,103.8927711670179,0.6838,0.268,1.8975,0.0,1.0
276692,RIDGEWOOD,Central Region,Bukit Timah,CCR,Condominium,10,999-yr,1.317735832328063,103.7785544392779,0.7035,0.5088,0.5088,1.0,1.0
238374,THE VERV @ RV,Central Region,River Valley,CCR,Apartment,9,Freehold,1.296391119450425,103.8346941921105,0.6511,0.844,0.844,1.0,1.0
239900,ILLUMINAIRE ON DEVONSHIRE,Central Region,River Valley,CCR,Apartment,9,Freehold,1.299067640021326,103.8368320374584,0.2839,1.2051,1.2051,0.0,1.0
309082,GILSTEAD 38,Central Region,Novena,CCR,Apartment,11,Freehold,1.318141869506042,103.8391510857104,0.4887,0.5883,0.5883,1.0,1.0
118136,VIVA VISTA,Central Region,Queenstown,RCR,Apartment,5,Freehold,1.279803223149736,103.7859096032793,0.5333,2.3136,2.5833,0.0,0.0
596745,SIGNATURE PARK,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.341594078307016,103.7693648342475,0.7123,2.2349,2.6093,0.0,0.0
479274,ARCHIPELAGO,East Region,Bedok,OCR,Condominium,16,99-yr,1.338729225832506,103.9186631951886,0.5418,0.8593,0.8593,1.0,1.0
528720,DOUBLE BAY RESIDENCES,East Region,Tampines,OCR,Condominium,18,99-yr,1.339724486652872,103.9565529480129,0.524,1.9898,1.9984,0.0,1.0
329187,N.A.,Central Region,Novena,RCR,Apartment,12,Freehold,1.326997990212802,103.8424734982438,0.7446,0.58,0.58,1.0,1.0
828700,ECOPOLITAN,North East Region,Punggol,OCR,Executive Condominium,19,99-yr,1.400455519656149,103.8976596332266,0.5948,0.8139,1.8788,0.0,1.0
424181,SEVENTY SAINT PATRICK'S,East Region,Bedok,OCR,Condominium,15,Freehold,1.307846658151143,103.9154613858878,1.4934,0.8054,0.8054,1.0,1.0
506850,THE INFLORA,East Region,Pasir Ris,OCR,Condominium,17,99-yr,1.355765246723843,103.9664564249124,1.2303,1.3211,2.525,0.0,0.0
127021,CARABELLE,West Region,Clementi,OCR,Condominium,5,Other,1.317243279569825,103.755978150725,1.0479,0.9087,1.4089,0.0,1.0
417786,LE REVE,East Region,Bedok,OCR,Condominium,14,Freehold,1.318936809723819,103.9062789394251,0.3517,0.2989,1.5338,0.0,1.0
534073,THE MINTON,North East Region,Hougang,OCR,Condominium,19,99-yr,1.352862782495026,103.8814831927642,0.9248,0.6832,1.3417,0.0,1.0
419537,EUHABITAT,East Region,Bedok,OCR,Condominium,14,99-yr,1.328258894488771,103.9066115284962,0.7864,1.3299,2.2168,0.0,0.0
519284,VUE 8 RESIDENCE,East Region,Pasir Ris,OCR,Condominium,18,99-yr,1.381638690305381,103.9408822861742,1.3363,0.3374,3.2516,0.0,0.0
598735,SYMPHONY HEIGHTS,West Region,Bukit Batok,OCR,Condominium,21,Freehold,1.355866686565326,103.7662752045444,0.7414,2.3748,4.2031,0.0,0.0
519473,PASIR RIS 8,East Region,Pasir Ris,OCR,Apartment,18,99-yr,1.374671265571118,103.9491623780148,0.1819,0.2371,2.5255,0.0,0.0
479270,ARCHIPELAGO,East Region,Bedok,OCR,Condominium,16,99-yr,1.338128190054833,103.9197668194113,0.4857,0.7196,0.7196,1.0,1.0
109688,THE INTERLACE,Central Region,Bukit Merah,RCR,Condominium,4,99-yr,1.28220135422007,103.8030237558243,1.1044,0.8723,0.8723,1.0,1.0
579979,FABER GARDEN CONDOMINIUM,Central Region,Bishan,RCR,Condominium,20,Freehold,1.361943082778952,103.8310282710453,0.2551,1.4546,2.2489,0.0,0.0
538752,THE MINTON,North East Region,Hougang,OCR,Condominium,19,99-yr,1.351390443278799,103.8812420811929,0.887,0.816,1.2946,0.0,1.0
769991,THE WATERGARDENS AT CANBERRA,North Region,Sembawang,OCR,Apartment,27,99-yr,1.439583205722205,103.8285768705923,0.4064,0.5264,7.9635,0.0,0.0
534260,THE FLORIDA,North East Region,Hougang,OCR,Executive Condominium,19,99-yr,1.373932574810752,103.9011402969641,1.0095,0.9738,1.1337,0.0,1.0
518087,SEA HORIZON,East Region,Pasir Ris,OCR,Executive Condominium,18,99-yr,1.377499835917771,103.9588593883515,1.1747,0.4255,3.2296,0.0,0.0
788839,LENTOR CENTRAL RESIDENCES,North East Region,Ang Mo Kio,OCR,Condominium,26,99-yr,1.385805868144868,103.8323423066927,0.3365,0.8747,2.6226,0.0,0.0
229717,THE EDGE ON CAIRNHILL,Central Region,Newton,CCR,Condominium,9,Freehold,1.308830875500606,103.8371302471953,0.5773,1.0887,1.0887,0.0,1.0
239381,GAMBIER COURT,Central Region,River Valley,CCR,Apartment,9,99-yr,1.292690592805764,103.8396914171753,0.4489,1.293,1.293,0.0,1.0
534635,SPAZIO @ KOVAN,North East Region,Hougang,OCR,Apartment,19,Freehold,1.354698954247955,103.8783298257485,0.7759,0.3782,1.0682,0.0,1.0
519964,ELIAS GREEN,East Region,Pasir Ris,OCR,Condominium,18,99-yr,1.37106933275037,103.9426415649016,0.7698,0.7759,2.0634,0.0,0.0
668158,THE ARDEN,West Region,Bukit Batok,OCR,Apartment,23,99-yr,1.376901999259097,103.7568936867256,0.7575,0.1913,5.9377,0.0,0.0
788849,LENTOR MANSION,North East Region,Ang Mo Kio,OCR,Apartment,26,99-yr,1.383275142628676,103.8331481018366,0.2142,0.8184,2.3703,0.0,0.0
328847,KIM KEAT GARDENS,Central Region,Novena,RCR,Apartment,12,99-yr,1.323587477825949,103.8526471354309,1.0408,1.2392,1.2392,0.0,1.0
437147,KING'S MANSION,Central Region,Marine Parade,RCR,Condominium,15,Freehold,1.300078177214362,103.8980119597053,1.4096,0.5361,1.3209,0.0,1.0
575629,THOMSON V TWO,Central Region,Bishan,RCR,Apartment,20,Freehold,1.353416609950579,103.8355471565233,0.4307,0.5306,2.2191,0.0,0.0
249101,ONE JERVOIS,Central Region,Tanglin,CCR,Condominium,10,Freehold,1.292910285959725,103.8250752991213,0.802,0.3326,0.3326,1.0,1.0
259283,SOMMERVILLE PARK,Central Region,Tanglin,CCR,Condominium,10,Freehold,1.313047734660316,103.8061991862705,0.4944,0.6035,0.6035,1.0,1.0
436927,SANCTUARY GREEN,Central Region,Kallang,RCR,Condominium,15,99-yr,1.29674974193426,103.8714050333637,0.7839,1.9436,2.9194,0.0,0.0
098370,THE RESIDENCES AT W SINGAPORE SENTOSA COVE,Central Region,Southern Islands,CCR,Condominium,4,99-yr,1.248127867291211,103.8422313090194,2.865,3.7234,5.2006,0.0,0.0
278735,15 HOLLAND HILL,Central Region,Bukit Timah,CCR,Apartment,10,Freehold,1.309649562838779,103.8008705143678,0.5843,0.7125,0.7125,1.0,1.0
679044,THE DAIRY FARM,West Region,Bukit Panjang,OCR,Condominium,23,Freehold,1.365621327837738,103.7699037226329,0.4508,1.6125,5.2816,0.0,0.0
425412,THE SEAWIND,East Region,Bedok,OCR,Condominium,15,Freehold,1.310479999001085,103.9136297304537,1.1766,0.7941,0.7941,1.0,1.0
528534,THE ALPS RESIDENCES,East Region,Tampines,OCR,Condominium,18,99-yr,1.355202021431704,103.9293192665682,1.4869,0.2405,0.2405,1.0,1.0
269187,CASABELLA,Central Region,Bukit Timah,CCR,Condominium,10,Freehold,1.323776337325882,103.7995751991486,0.8145,0.5358,0.5358,1.0,1.0
126816,CLEMENTIWOODS CONDOMINIUM,West Region,Clementi,OCR,Condominium,5,99-yr,1.295981857075465,103.7675281252294,1.8967,1.1519,1.1519,0.0,1.0
518158,SEA ESTA,East Region,Pasir Ris,OCR,Condominium,18,99-yr,1.378122176427453,103.960234265668,1.3424,0.3939,3.3687,0.0,0.0
786020,THE BROOKS I,North Region,Yishun,OCR,Apartment,26,Freehold,1.404809115055941,103.8194655001422,0.8127,2.6378,5.1408,0.0,0.0
768858,THE CANOPY,North Region,Yishun,OCR,Executive Condominium,27,99-yr,1.423854317559401,103.8480784874431,1.5799,0.8463,5.7252,0.0,0.0
129849,FABER RESIDENCE,West Region,Clementi,OCR,Apartment,5,99-yr,1.322505773299187,103.754273623469,1.4594,1.4599,1.6671,0.0,1.0
469990,COSTA DEL SOL,East Region,Bedok,OCR,Condominium,16,99-yr,1.311169122674135,103.9396692068525,1.7859,1.0161,3.0826,0.0,0.0
699894,COPEN GRAND,West Region,Tengah,OCR,Executive Condominium,24,99-yr,1.36192145614214,103.7304614395136,2.189,1.7168,2.8424,0.0,0.0
529390,PARKTOWN RESIDENCE,East Region,Tampines,OCR,Apartment,18,99-yr,1.366848422810875,103.9377763572148,1.4523,0.7314,1.7316,0.0,1.0
576439,COUNTRY GRANDEUR,Central Region,Bishan,RCR,Condominium,20,Freehold,1.360561293828053,103.8313226478424,0.3932,1.4427,2.2837,0.0,0.0
599428,ENG KONG GREEN,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.335762700845732,103.7695836966498,0.932,1.9625,1.9625,0.0,1.0
327977,CITY REGENCY,Central Region,Kallang,RCR,Apartment,12,Freehold,1.326380914563499,103.8638406549694,0.8072,0.6269,1.9108,0.0,1.0
418929,KINGSTON TERRACE,East Region,Bedok,OCR,Apartment,14,Freehold,1.319639835107836,103.9129126837743,0.1557,0.7744,1.6578,0.0,1.0
769683,KINDOL GARDENS,North Region,Sembawang,OCR,Apartment,27,999-yr,1.443818316252735,103.8257765994105,0.4675,0.5506,8.5127,0.0,0.0
679518,TREE HOUSE,West Region,Bukit Panjang,OCR,Condominium,23,99-yr,1.369794702193062,103.7771199725319,1.356,1.4627,5.7664,0.0,0.0
465463,GRANDEUR PARK RESIDENCES,East Region,Bedok,OCR,Condominium,16,99-yr,1.32588248368656,103.945619219028,0.1665,0.075,2.463,0.0,0.0
618724,LAKE LIFE,West Region,Jurong West,OCR,Executive Condominium,22,99-yr,1.332486249609073,103.7243978249897,1.3684,0.903,0.903,1.0,1.0
239432,THE TRILLIUM,Central Region,Singapore River,CCR,Condominium,9,Freehold,1.293695352586826,103.8331171552908,0.7882,0.573,0.573,1.0,1.0
098534,THE OCEANFRONT @ SENTOSA COVE,Central Region,Southern Islands,CCR,Condominium,4,99-yr,1.244515690112373,103.8421763171379,3.2641,3.9999,5.5829,0.0,0.0
809694,GRANDE VISTA,North East Region,Ang Mo Kio,OCR,Condominium,28,999-yr,1.388271460348998,103.8513083451604,1.0126,0.7664,1.801,0.0,1.0
669629,THE LANAI,West Region,Bukit Batok,OCR,Condominium,23,999-yr,1.355955845091316,103.7616691621811,0.9614,1.8839,4.2753,0.0,0.0
207229,CITY SQUARE RESIDENCES,Central Region,Kallang,RCR,Condominium,8,Freehold,1.311105358466653,103.8574798608122,0.399,1.4579,2.6741,0.0,0.0
098449,THE COAST AT SENTOSA COVE,Central Region,Southern Islands,CCR,Condominium,4,99-yr,1.246786876683641,103.8444020939912,3.0469,4.0027,5.4189,0.0,0.0
129624,FABER RESIDENCE,West Region,Clementi,OCR,Apartment,5,99-yr,1.322664255455346,103.7538723074732,1.5063,1.5016,1.7149,0.0,1.0
238144,GRANGE HEIGHTS,Central Region,River Valley,CCR,Apartment,9,Freehold,1.297780105484267,103.8352256898913,0.5105,0.9765,0.9765,1.0,1.0
528575,THE ALPS RESIDENCES,East Region,Tampines,OCR,Condominium,18,99-yr,1.355055826370976,103.9299219255952,1.4289,0.2321,0.2321,1.0,1.0
459135,COASTARINA,East Region,Bedok,OCR,Apartment,15,Freehold,1.309559059539097,103.9183486214308,1.4107,1.1743,1.1743,0.0,1.0
548136,KOVANA,North East Region,Hougang,OCR,Apartment,19,Freehold,1.357555307014278,103.8807818248624,0.6101,0.2857,1.4597,0.0,1.0
648148,WESTWOOD RESIDENCES,West Region,Jurong West,OCR,Executive Condominium,22,99-yr,1.352531815432655,103.6966894253239,1.6629,1.3308,2.9449,0.0,0.0
409042,PAYA LEBAR RESIDENCES,Central Region,Geylang,RCR,Apartment,14,Freehold,1.31752143815242,103.8914756547327,0.1879,0.2458,0.8287,1.0,1.0
534029,RIVERSAILS,North East Region,Hougang,OCR,Condominium,19,99-yr,1.37931012864628,103.9028279398577,1.1728,0.708,0.708,1.0,1.0
126828,VARSITY PARK CONDOMINIUM,West Region,Clementi,OCR,Condominium,5,99-yr,1.295332680115886,103.7671987070394,1.9234,1.1742,1.1742,0.0,1.0
425380,THE SEAWIND,East Region,Bedok,OCR,Condominium,15,Freehold,1.310904305974534,103.9143157346819,1.1372,0.8813,0.8813,1.0,1.0
648353,THE FLORAVALE,West Region,Jurong West,OCR,Executive Condominium,22,99-yr,1.350992733752484,103.6978212874887,1.4914,1.1223,2.7501,0.0,0.0
238363,YONG AN PARK,Central Region,River Valley,CCR,Condominium,9,Freehold,1.294717872227739,103.8342020634201,0.7941,0.7187,0.7187,1.0,1.0
529901,MY MANHATTAN,East Region,Tampines,OCR,Condominium,18,99-yr,1.341519498719175,103.953758026729,0.1918,1.6404,1.6404,0.0,1.0
128035,WEST BAY CONDOMINIUM,West Region,Clementi,OCR,Condominium,5,99-yr,1.298645899317541,103.7656440188406,1.8415,0.804,0.804,1.0,1.0
098208,CAPE ROYALE,Central Region,Southern Islands,CCR,Condominium,4,99-yr,1.240439787469034,103.8392199452669,3.4572,4.139,5.942,0.0,0.0
596155,THE CREEK @ BUKIT,Central Region,Bukit Timah,RCR,Condominium,21,Freehold,1.339341725111008,103.7697797209752,0.7049,2.31,2.361,0.0,0.0
257940,STEVENS SUITES,Central Region,Tanglin,CCR,Apartment,10,Freehold,1.315500473837551,103.8256241861075,0.5418,0.9014,0.9014,1.0,1.0
098531,THE OCEANFRONT @ SENTOSA COVE,Central Region,Southern Islands,CCR,Condominium,4,99-yr,1.243234459466692,103.8419646383058,3.404,4.0886,5.7134,0.0,0.0
568430,GOLDENHILL PARK CONDOMINIUM,North East Region,Serangoon,OCR,Condominium,20,Freehold,1.352534705344612,103.8622803590671,0.2319,0.8427,0.8427,1.0,1.0
239566,RESIDENCES @ KILLINEY,Central Region,River Valley,CCR,Apartment,9,Freehold,1.296718641348853,103.8381732597445,0.4068,1.2098,1.2098,0.0,1.0
080107,SPOTTISWOODE PARK,Central Region,Bukit Merah,RCR,Apartment,2,99-yr,1.273594958584439,103.8349178642081,0.1749,1.9757,2.257,0.0,0.0
787070,THOMSON GROVE,North East Region,Ang Mo Kio,OCR,Condominium,26,Freehold,1.383723011453194,103.8362842493032,0.1639,0.4731,2.1473,0.0,0.0
479237,THE CLEARWATER,East Region,Bedok,OCR,Condominium,16,99-yr,1.337400939485227,103.93469854953,0.2693,0.9521,1.0693,0.0,1.0
449287,LAGUNA PARK,East Region,Bedok,OCR,Apartment,15,99-yr,1.309045770108731,103.9308354377794,1.6633,1.1009,2.4992,0.0,0.0
129203,FABER CREST,West Region,Clementi,OCR,Condominium,5,99-yr,1.322905108043293,103.7586855883426,1.1204,1.2249,1.2249,0.0,1.0
688196,INZ RESIDENCE,West Region,Choa Chu Kang,OCR,Executive Condominium,23,99-yr,1.374400527592839,103.7395666237495,1.3305,1.1785,4.5421,0.0,0.0
129627,FABER RESIDENCE,West Region,Clementi,OCR,Apartment,5,99-yr,1.322512854761788,103.7531710617549,1.5631,1.5394,1.7849,0.0,1.0
417642,LEVENUE,East Region,Bedok,OCR,Apartment,14,Freehold,1.328642698244315,103.913744097652,0.8108,1.3151,1.4728,0.0,1.0
737809,WOODHAVEN,North Region,Woodlands,OCR,Condominium,25,99-yr,1.430049990837575,103.7846775959004,0.7608,1.1681,9.8529,0.0,0.0
329022,ST MICHAEL'S PLACE,Central Region,Kallang,RCR,Apartment,12,Freehold,1.32505522536133,103.8651781868182,0.7317,0.4431,1.9819,0.0,1.0
